order_id,payment_method,amount,payment_date,payment_status,transaction_id,created_at
9906,PayMaya,861.92,2025-01-15 08:39:00,completed,PM_20250115_299,2025-01-15 08:39:00
9907,GCash,1037.6,2025-01-17 12:22:00,completed,GC_20250117_865,2025-01-17 12:22:00
9908,GCash,1293.9,2025-01-19 12:25:00,completed,GC_20250119_893,2025-01-19 12:25:00
9909,GCash,875.49,2025-01-20 15:03:00,completed,GC_20250120_384,2025-01-20 15:03:00
9910,Credit Card,1004.56,2025-01-20 09:14:00,completed,CC_20250120_965,2025-01-20 09:14:00
9911,GCash,892.15,2025-01-23 12:16:00,pending,GC_20250123_568,2025-01-23 12:16:00
9912,Credit Card,1528.96,2025-02-19 08:20:00,completed,CC_20250219_824,2025-02-19 08:20:00
9913,Credit Card,1183.02,2025-02-22 19:00:00,completed,CC_20250222_714,2025-02-22 19:00:00
9914,GCash,1265.86,2025-02-24 12:31:00,pending,GC_20250224_165,2025-02-24 12:31:00
9915,Bank Transfer,1341.61,2025-02-25 12:06:00,completed,BT_20250225_999,2025-02-25 12:06:00
9916,Credit Card,1288.59,2025-02-25 14:50:00,completed,CC_20250225_374,2025-02-25 14:50:00
9917,Credit Card,804.59,2025-02-26 17:34:00,completed,CC_20250226_283,2025-02-26 17:34:00
9918,Credit Card,1490.21,2025-03-01 14:26:00,pending,CC_20250301_263,2025-03-01 14:26:00
9919,GCash,857.98,2025-03-01 15:59:00,completed,GC_20250301_560,2025-03-01 15:59:00
9920,GCash,1162.79,2025-03-05 09:06:00,completed,GC_20250305_562,2025-03-05 09:06:00
9921,GCash,1066.02,2025-03-12 16:23:00,completed,GC_20250312_546,2025-03-12 16:23:00
9922,Credit Card,1604.49,2025-03-12 20:10:00,pending,CC_20250312_704,2025-03-12 20:10:00
9923,Bank Transfer,969.67,2025-03-19 08:14:00,completed,BT_20250319_959,2025-03-19 08:14:00
9924,Bank Transfer,350.6,2025-08-04 10:58:00,pending,BT_20250804_825,2025-08-04 10:58:00
9925,PayMaya,403.85,2025-08-04 11:31:00,completed,PM_20250804_155,2025-08-04 11:31:00
9926,GCash,445.9,2025-08-04 13:31:00,completed,GC_20250804_984,2025-08-04 13:31:00
9927,Credit Card,504.52,2025-08-04 12:58:00,completed,CC_20250804_912,2025-08-04 12:58:00
9928,Bank Transfer,604.52,2025-08-04 09:04:00,pending,BT_20250804_104,2025-08-04 09:04:00
9929,Bank Transfer,397.82,2025-08-04 10:38:00,completed,BT_20250804_534,2025-08-04 10:38:00
9930,Credit Card,502.64,2025-08-05 11:20:00,completed,CC_20250805_909,2025-08-05 11:20:00
9931,Credit Card,458.2,2025-08-05 20:45:00,completed,CC_20250805_448,2025-08-05 20:45:00
9932,GCash,481.96,2025-08-06 09:36:00,completed,GC_20250806_738,2025-08-06 09:36:00
9933,Credit Card,455.83,2025-08-06 18:03:00,completed,CC_20250806_623,2025-08-06 18:03:00
9934,Bank Transfer,409.97,2025-03-05 10:55:00,completed,BT_20250305_611,2025-03-05 10:55:00
9935,Credit Card,283.82,2025-03-13 15:27:00,completed,CC_20250313_269,2025-03-13 15:27:00
9936,Credit Card,277.3,2025-03-13 15:39:00,completed,CC_20250313_912,2025-03-13 15:39:00
9937,Credit Card,335.12,2025-03-25 14:34:00,completed,CC_20250325_902,2025-03-25 14:34:00
9938,Credit Card,350.86,2025-03-30 13:54:00,completed,CC_20250330_314,2025-03-30 13:54:00
9939,Bank Transfer,331.46,2025-04-10 16:35:00,completed,BT_20250410_755,2025-04-10 16:35:00
9940,Credit Card,227.66,2025-04-12 11:57:00,completed,CC_20250412_784,2025-04-12 11:57:00
9941,Credit Card,386.1,2025-04-14 16:31:00,pending,CC_20250414_847,2025-04-14 16:31:00
9942,GCash,389.09,2025-04-17 09:55:00,completed,GC_20250417_399,2025-04-17 09:55:00
9943,Credit Card,330.31,2025-05-07 14:28:00,pending,CC_20250507_919,2025-05-07 14:28:00
9944,Credit Card,280.82,2025-06-02 08:08:00,completed,CC_20250602_769,2025-06-02 08:08:00
9945,Credit Card,258.31,2025-06-04 10:45:00,completed,CC_20250604_683,2025-06-04 10:45:00
9946,Credit Card,498.96,2025-05-22 18:45:00,completed,CC_20250522_703,2025-05-22 18:45:00
9947,GCash,718.21,2025-05-24 15:33:00,completed,GC_20250524_510,2025-05-24 15:33:00
9948,GCash,723.39,2025-05-24 14:18:00,completed,GC_20250524_569,2025-05-24 14:18:00
9949,GCash,766.54,2025-05-26 11:33:00,completed,GC_20250526_548,2025-05-26 11:33:00
9950,Credit Card,489.95,2025-05-28 10:28:00,completed,CC_20250528_318,2025-05-28 10:28:00
9951,GCash,564.89,2025-05-29 08:33:00,completed,GC_20250529_412,2025-05-29 08:33:00
9952,GCash,727.15,2025-05-29 19:02:00,completed,GC_20250529_206,2025-05-29 19:02:00
9953,Bank Transfer,637.66,2025-05-29 08:55:00,completed,BT_20250529_106,2025-05-29 08:55:00
9954,Credit Card,769.22,2025-05-29 11:17:00,completed,CC_20250529_886,2025-05-29 11:17:00
9955,PayMaya,500.31,2025-05-30 13:18:00,pending,PM_20250530_263,2025-05-30 13:18:00
9956,Credit Card,837.74,2025-05-30 20:03:00,completed,CC_20250530_184,2025-05-30 20:03:00
9957,Credit Card,815.37,2025-06-01 15:48:00,completed,CC_20250601_387,2025-06-01 15:48:00
9958,Credit Card,576.9,2025-06-01 13:51:00,completed,CC_20250601_165,2025-06-01 13:51:00
9959,GCash,485.13,2025-06-01 19:38:00,pending,GC_20250601_148,2025-06-01 19:38:00
9960,Credit Card,812.78,2025-06-01 19:59:00,completed,CC_20250601_603,2025-06-01 19:59:00
9961,GCash,611.75,2025-06-01 12:34:00,completed,GC_20250601_809,2025-06-01 12:34:00
9962,Bank Transfer,628.86,2025-06-04 16:13:00,completed,BT_20250604_705,2025-06-04 16:13:00
9963,Credit Card,698.94,2025-06-05 10:53:00,completed,CC_20250605_939,2025-06-05 10:53:00
9964,Credit Card,903.81,2025-06-06 09:39:00,completed,CC_20250606_975,2025-06-06 09:39:00
9965,Bank Transfer,522.3,2025-06-08 18:08:00,completed,BT_20250608_387,2025-06-08 18:08:00
9966,Credit Card,920.85,2025-06-08 08:05:00,completed,CC_20250608_651,2025-06-08 08:05:00
9967,PayMaya,517.9,2025-06-13 19:30:00,completed,PM_20250613_242,2025-06-13 19:30:00
9968,PayMaya,441.23,2025-06-20 20:49:00,pending,PM_20250620_323,2025-06-20 20:49:00
9969,GCash,398.82,2025-06-20 19:33:00,completed,GC_20250620_232,2025-06-20 19:33:00
9970,GCash,400.23,2025-06-20 12:55:00,completed,GC_20250620_539,2025-06-20 12:55:00
9971,Credit Card,369.24,2025-06-20 12:03:00,completed,CC_20250620_500,2025-06-20 12:03:00
9972,PayMaya,370.98,2025-06-20 14:50:00,pending,PM_20250620_885,2025-06-20 14:50:00
9973,PayMaya,477.79,2025-06-20 18:34:00,completed,PM_20250620_561,2025-06-20 18:34:00
9974,Bank Transfer,391.17,2025-06-20 10:27:00,completed,BT_20250620_193,2025-06-20 10:27:00
9975,Bank Transfer,428.22,2025-06-20 14:40:00,completed,BT_20250620_725,2025-06-20 14:40:00
9976,Credit Card,530.3,2025-06-20 18:00:00,completed,CC_20250620_282,2025-06-20 18:00:00
9977,GCash,531.29,2025-06-20 19:22:00,completed,GC_20250620_360,2025-06-20 19:22:00
9978,Credit Card,395.94,2025-06-20 09:01:00,completed,CC_20250620_713,2025-06-20 09:01:00
9979,Credit Card,531.33,2025-06-20 11:06:00,completed,CC_20250620_132,2025-06-20 11:06:00
9980,Credit Card,415.74,2025-06-20 09:33:00,pending,CC_20250620_763,2025-06-20 09:33:00
9981,PayMaya,352.14,2025-06-20 18:38:00,completed,PM_20250620_195,2025-06-20 18:38:00
9982,Bank Transfer,385.36,2025-06-20 08:15:00,completed,BT_20250620_111,2025-06-20 08:15:00
9983,Credit Card,332.71,2025-06-20 09:12:00,completed,CC_20250620_913,2025-06-20 09:12:00
9984,Credit Card,400.57,2025-06-20 09:24:00,completed,CC_20250620_590,2025-06-20 09:24:00
9985,PayMaya,390.47,2025-06-20 12:26:00,completed,PM_20250620_928,2025-06-20 12:26:00
9986,GCash,471.78,2025-06-20 10:52:00,completed,GC_20250620_675,2025-06-20 10:52:00
9987,GCash,366.34,2025-06-20 13:38:00,completed,GC_20250620_416,2025-06-20 13:38:00
9988,GCash,488.62,2025-06-20 18:52:00,completed,GC_20250620_524,2025-06-20 18:52:00
9989,GCash,622.31,2025-06-21 14:15:00,completed,GC_20250621_320,2025-06-21 14:15:00
9990,Credit Card,389.79,2025-06-21 09:26:00,pending,CC_20250621_936,2025-06-21 09:26:00
9991,Credit Card,445.28,2025-06-21 12:18:00,completed,CC_20250621_602,2025-06-21 12:18:00
9992,GCash,355.88,2025-06-21 13:38:00,pending,GC_20250621_447,2025-06-21 13:38:00
9993,PayMaya,365.19,2025-06-21 19:21:00,completed,PM_20250621_699,2025-06-21 19:21:00
9994,GCash,493.0,2025-06-21 18:24:00,completed,GC_20250621_348,2025-06-21 18:24:00
9995,Credit Card,448.83,2025-06-21 19:35:00,completed,CC_20250621_163,2025-06-21 19:35:00
9996,Credit Card,470.57,2025-06-21 17:06:00,completed,CC_20250621_796,2025-06-21 17:06:00
9997,GCash,589.79,2025-06-21 11:36:00,completed,GC_20250621_768,2025-06-21 11:36:00
9998,Credit Card,490.29,2025-06-21 17:04:00,completed,CC_20250621_936,2025-06-21 17:04:00
9999,Bank Transfer,574.06,2025-06-21 17:43:00,pending,BT_20250621_457,2025-06-21 17:43:00
10000,GCash,551.54,2025-06-21 20:17:00,completed,GC_20250621_579,2025-06-21 20:17:00
10001,GCash,553.74,2025-06-21 14:29:00,completed,GC_20250621_417,2025-06-21 14:29:00
10002,Bank Transfer,389.73,2025-06-21 18:10:00,completed,BT_20250621_999,2025-06-21 18:10:00
10003,GCash,409.44,2025-06-21 15:40:00,completed,GC_20250621_563,2025-06-21 15:40:00
10004,PayMaya,519.31,2025-06-21 08:36:00,completed,PM_20250621_800,2025-06-21 08:36:00
10005,Credit Card,486.85,2025-06-21 18:54:00,completed,CC_20250621_368,2025-06-21 18:54:00
10006,GCash,336.06,2025-06-21 14:31:00,completed,GC_20250621_475,2025-06-21 14:31:00
10007,Credit Card,389.93,2025-06-21 13:59:00,completed,CC_20250621_108,2025-06-21 13:59:00
10008,Credit Card,570.68,2025-06-21 15:30:00,completed,CC_20250621_952,2025-06-21 15:30:00
10009,Bank Transfer,483.88,2025-06-21 18:48:00,completed,BT_20250621_127,2025-06-21 18:48:00
10010,PayMaya,392.53,2025-06-21 08:57:00,completed,PM_20250621_180,2025-06-21 08:57:00
10011,Credit Card,523.49,2025-06-21 14:46:00,completed,CC_20250621_361,2025-06-21 14:46:00
10012,GCash,480.61,2025-06-21 09:33:00,completed,GC_20250621_575,2025-06-21 09:33:00
10013,PayMaya,586.41,2025-06-21 18:58:00,pending,PM_20250621_106,2025-06-21 18:58:00
10014,Credit Card,585.97,2025-06-22 10:21:00,pending,CC_20250622_135,2025-06-22 10:21:00
10015,Credit Card,409.57,2025-06-22 18:36:00,completed,CC_20250622_190,2025-06-22 18:36:00
10016,PayMaya,499.85,2025-06-22 19:53:00,completed,PM_20250622_998,2025-06-22 19:53:00
10017,Credit Card,427.06,2025-06-22 18:24:00,completed,CC_20250622_436,2025-06-22 18:24:00
10018,GCash,600.88,2025-06-22 12:56:00,completed,GC_20250622_891,2025-06-22 12:56:00
10019,Credit Card,477.99,2025-06-22 13:22:00,pending,CC_20250622_250,2025-06-22 13:22:00
10020,Credit Card,534.42,2025-06-22 13:06:00,completed,CC_20250622_681,2025-06-22 13:06:00
10021,PayMaya,461.27,2025-06-22 08:35:00,completed,PM_20250622_112,2025-06-22 08:35:00
10022,Credit Card,339.97,2025-06-22 19:06:00,completed,CC_20250622_616,2025-06-22 19:06:00
10023,Credit Card,366.41,2025-06-22 09:29:00,completed,CC_20250622_634,2025-06-22 09:29:00
10024,Credit Card,369.6,2025-06-22 14:57:00,completed,CC_20250622_962,2025-06-22 14:57:00
10025,Bank Transfer,432.23,2025-06-22 11:59:00,completed,BT_20250622_821,2025-06-22 11:59:00
10026,Credit Card,667.0,2025-06-22 15:25:00,completed,CC_20250622_196,2025-06-22 15:25:00
10027,Credit Card,627.08,2025-06-22 19:53:00,completed,CC_20250622_391,2025-06-22 19:53:00
10028,Credit Card,592.32,2025-06-23 15:35:00,completed,CC_20250623_232,2025-06-23 15:35:00
10029,GCash,395.54,2025-06-23 11:46:00,completed,GC_20250623_625,2025-06-23 11:46:00
10030,GCash,506.14,2025-06-23 09:09:00,completed,GC_20250623_385,2025-06-23 09:09:00
10031,PayMaya,484.88,2025-06-23 17:40:00,pending,PM_20250623_897,2025-06-23 17:40:00
10032,Bank Transfer,417.88,2025-06-23 10:14:00,pending,BT_20250623_299,2025-06-23 10:14:00
10033,PayMaya,511.44,2025-06-23 13:20:00,pending,PM_20250623_944,2025-06-23 13:20:00
10034,Credit Card,426.54,2025-06-24 13:19:00,completed,CC_20250624_437,2025-06-24 13:19:00
10035,PayMaya,1840.02,2025-03-01 18:55:00,completed,PM_20250301_713,2025-03-01 18:55:00
10036,Credit Card,3143.52,2025-03-03 08:16:00,pending,CC_20250303_655,2025-03-03 08:16:00
10037,GCash,1960.5,2025-03-03 18:11:00,completed,GC_20250303_206,2025-03-03 18:11:00
10038,GCash,2528.27,2025-03-03 09:02:00,completed,GC_20250303_984,2025-03-03 09:02:00
10039,PayMaya,3273.7,2025-03-04 10:53:00,pending,PM_20250304_587,2025-03-04 10:53:00
10040,GCash,2379.33,2025-03-06 19:29:00,completed,GC_20250306_422,2025-03-06 19:29:00
10041,PayMaya,2429.94,2025-03-06 12:56:00,completed,PM_20250306_534,2025-03-06 12:56:00
10042,PayMaya,3035.43,2025-03-07 13:39:00,completed,PM_20250307_806,2025-03-07 13:39:00
10043,GCash,1810.27,2025-03-08 08:34:00,completed,GC_20250308_147,2025-03-08 08:34:00
10044,Credit Card,2069.66,2025-03-09 13:03:00,completed,CC_20250309_652,2025-03-09 13:03:00
10045,GCash,2344.7,2025-03-10 08:18:00,completed,GC_20250310_168,2025-03-10 08:18:00
10046,PayMaya,2055.03,2025-03-10 18:44:00,pending,PM_20250310_159,2025-03-10 18:44:00
10047,GCash,3443.99,2025-03-11 16:06:00,completed,GC_20250311_566,2025-03-11 16:06:00
10048,GCash,2014.36,2025-03-12 15:29:00,completed,GC_20250312_671,2025-03-12 15:29:00
10049,GCash,2210.0,2025-03-14 14:36:00,completed,GC_20250314_110,2025-03-14 14:36:00
10050,Credit Card,2267.38,2025-03-14 12:40:00,completed,CC_20250314_779,2025-03-14 12:40:00
10051,PayMaya,3872.52,2025-03-15 19:42:00,completed,PM_20250315_592,2025-03-15 19:42:00
10052,PayMaya,2763.04,2025-03-22 12:28:00,completed,PM_20250322_710,2025-03-22 12:28:00
10053,Credit Card,3568.03,2025-03-20 14:45:00,completed,CC_20250320_280,2025-03-20 14:45:00
10054,GCash,3612.69,2025-03-20 13:48:00,completed,GC_20250320_255,2025-03-20 13:48:00
10055,Bank Transfer,2863.58,2025-03-21 09:56:00,completed,BT_20250321_838,2025-03-21 09:56:00
10056,Bank Transfer,3005.89,2025-03-23 15:54:00,pending,BT_20250323_312,2025-03-23 15:54:00
10057,GCash,3257.49,2025-03-24 08:09:00,completed,GC_20250324_813,2025-03-24 08:09:00
10058,GCash,3641.17,2025-03-25 08:03:00,completed,GC_20250325_762,2025-03-25 08:03:00
10059,Credit Card,3708.73,2025-03-25 10:45:00,completed,CC_20250325_947,2025-03-25 10:45:00
10060,Bank Transfer,5151.31,2025-03-29 08:01:00,completed,BT_20250329_493,2025-03-29 08:01:00
10061,GCash,4349.9,2025-04-01 13:05:00,completed,GC_20250401_141,2025-04-01 13:05:00
10062,PayMaya,4471.78,2025-04-03 13:34:00,completed,PM_20250403_385,2025-04-03 13:34:00
10063,GCash,1335.81,2025-01-18 20:06:00,completed,GC_20250118_213,2025-01-18 20:06:00
10064,PayMaya,1600.01,2025-01-18 19:06:00,completed,PM_20250118_867,2025-01-18 19:06:00
10065,PayMaya,1316.15,2025-01-18 18:56:00,completed,PM_20250118_443,2025-01-18 18:56:00
10066,GCash,1656.24,2025-01-18 16:55:00,completed,GC_20250118_994,2025-01-18 16:55:00
10067,PayMaya,1612.02,2025-01-19 15:14:00,completed,PM_20250119_374,2025-01-19 15:14:00
10068,Credit Card,1341.0,2025-01-20 15:26:00,completed,CC_20250120_843,2025-01-20 15:26:00
10069,PayMaya,1317.74,2025-01-21 19:12:00,completed,PM_20250121_748,2025-01-21 19:12:00
10070,PayMaya,987.82,2025-01-22 17:17:00,completed,PM_20250122_274,2025-01-22 17:17:00
10071,GCash,1673.56,2025-01-22 11:16:00,completed,GC_20250122_299,2025-01-22 11:16:00
10072,PayMaya,1650.57,2025-01-22 15:46:00,completed,PM_20250122_491,2025-01-22 15:46:00
10073,GCash,1454.44,2025-01-22 09:40:00,completed,GC_20250122_150,2025-01-22 09:40:00
10074,GCash,1110.61,2025-01-23 14:12:00,completed,GC_20250123_150,2025-01-23 14:12:00
10075,COD,1002.56,2025-01-23 19:23:00,pending,COD_20250123_976,2025-01-23 19:23:00
10076,GCash,1507.73,2025-01-24 16:21:00,completed,GC_20250124_951,2025-01-24 16:21:00
10077,PayMaya,1378.37,2025-01-25 11:27:00,completed,PM_20250125_948,2025-01-25 11:27:00
10078,COD,1146.33,2025-01-25 17:40:00,completed,COD_20250125_700,2025-01-25 17:40:00
10079,GCash,1390.41,2025-01-26 19:15:00,pending,GC_20250126_872,2025-01-26 19:15:00
10080,GCash,1251.21,2025-01-27 10:21:00,completed,GC_20250127_386,2025-01-27 10:21:00
10081,PayMaya,1602.29,2025-01-27 09:47:00,completed,PM_20250127_914,2025-01-27 09:47:00
10082,PayMaya,1257.74,2025-01-27 14:19:00,pending,PM_20250127_795,2025-01-27 14:19:00
10083,COD,1004.94,2025-01-29 14:05:00,completed,COD_20250129_470,2025-01-29 14:05:00
10084,GCash,1271.04,2025-01-31 11:48:00,pending,GC_20250131_898,2025-01-31 11:48:00
10085,GCash,1387.9,2025-02-01 13:17:00,completed,GC_20250201_976,2025-02-01 13:17:00
10086,GCash,1691.45,2025-02-02 16:02:00,completed,GC_20250202_828,2025-02-02 16:02:00
10087,GCash,1668.04,2025-02-03 15:41:00,pending,GC_20250203_730,2025-02-03 15:41:00
10088,Credit Card,1131.39,2025-02-04 09:40:00,completed,CC_20250204_747,2025-02-04 09:40:00
10089,GCash,1129.5,2025-02-04 10:00:00,completed,GC_20250204_242,2025-02-04 10:00:00
10090,GCash,1459.71,2025-02-05 18:54:00,completed,GC_20250205_818,2025-02-05 18:54:00
10091,PayMaya,1395.76,2025-02-05 09:21:00,completed,PM_20250205_734,2025-02-05 09:21:00
10092,GCash,1217.78,2025-02-06 17:41:00,completed,GC_20250206_488,2025-02-06 17:41:00
10093,PayMaya,1385.81,2025-02-09 11:53:00,completed,PM_20250209_843,2025-02-09 11:53:00
10094,GCash,1330.55,2025-02-12 16:25:00,completed,GC_20250212_399,2025-02-12 16:25:00
10095,PayMaya,1997.26,2025-02-15 15:01:00,completed,PM_20250215_416,2025-02-15 15:01:00
10096,PayMaya,1446.11,2025-08-04 20:29:00,completed,PM_20250804_849,2025-08-04 20:29:00
10097,GCash,1002.39,2025-08-04 17:33:00,pending,GC_20250804_732,2025-08-04 17:33:00
10098,COD,771.66,2025-08-04 14:17:00,completed,COD_20250804_662,2025-08-04 14:17:00
10099,PayMaya,1223.89,2025-08-04 16:12:00,completed,PM_20250804_734,2025-08-04 16:12:00
10100,COD,1266.57,2025-08-04 19:45:00,completed,COD_20250804_226,2025-08-04 19:45:00
10101,GCash,1292.43,2025-08-05 17:00:00,completed,GC_20250805_173,2025-08-05 17:00:00
10102,GCash,1260.63,2025-08-05 17:13:00,completed,GC_20250805_332,2025-08-05 17:13:00
10103,COD,981.66,2025-08-05 15:39:00,completed,COD_20250805_484,2025-08-05 15:39:00
10104,COD,882.76,2025-08-05 13:21:00,completed,COD_20250805_539,2025-08-05 13:21:00
10105,PayMaya,3731.12,2025-07-23 16:00:00,completed,PM_20250723_843,2025-07-23 16:00:00
10106,GCash,2812.52,2025-07-24 12:47:00,pending,GC_20250724_849,2025-07-24 12:47:00
10107,GCash,4346.62,2025-07-25 09:10:00,completed,GC_20250725_738,2025-07-25 09:10:00
10108,PayMaya,3729.15,2025-07-25 19:30:00,completed,PM_20250725_617,2025-07-25 19:30:00
10109,PayMaya,4921.38,2025-07-25 20:13:00,completed,PM_20250725_571,2025-07-25 20:13:00
10110,Bank Transfer,3116.35,2025-07-26 13:03:00,completed,BT_20250726_461,2025-07-26 13:03:00
10111,Credit Card,4775.37,2025-07-27 20:49:00,pending,CC_20250727_476,2025-07-27 20:49:00
10112,Credit Card,3293.29,2025-07-28 16:57:00,completed,CC_20250728_868,2025-07-28 16:57:00
10113,GCash,3018.63,2025-07-28 12:47:00,completed,GC_20250728_134,2025-07-28 12:47:00
10114,PayMaya,4483.85,2025-07-28 19:01:00,completed,PM_20250728_464,2025-07-28 19:01:00
10115,GCash,3528.98,2025-07-29 14:38:00,completed,GC_20250729_388,2025-07-29 14:38:00
10116,GCash,3616.62,2025-07-30 10:52:00,pending,GC_20250730_256,2025-07-30 10:52:00
10117,GCash,1012.26,2025-02-12 16:27:00,completed,GC_20250212_407,2025-02-12 16:27:00
10118,GCash,926.73,2025-02-17 19:14:00,completed,GC_20250217_141,2025-02-17 19:14:00
10119,GCash,574.03,2025-05-03 18:55:00,completed,GC_20250503_362,2025-05-03 18:55:00
10120,Bank Transfer,1013.13,2025-05-05 12:33:00,completed,BT_20250505_919,2025-05-05 12:33:00
10121,Credit Card,697.79,2025-05-11 19:42:00,completed,CC_20250511_711,2025-05-11 19:42:00
10122,Bank Transfer,801.21,2025-05-13 11:13:00,completed,BT_20250513_497,2025-05-13 11:13:00
10123,PayMaya,740.64,2025-05-15 17:44:00,completed,PM_20250515_867,2025-05-15 17:44:00
10124,Bank Transfer,408.0,2025-05-21 13:25:00,completed,BT_20250521_488,2025-05-21 13:25:00
10125,Credit Card,381.95,2025-05-24 17:16:00,completed,CC_20250524_343,2025-05-24 17:16:00
10126,GCash,373.33,2025-05-27 09:47:00,completed,GC_20250527_946,2025-05-27 09:47:00
10127,Bank Transfer,388.11,2025-05-28 15:29:00,pending,BT_20250528_636,2025-05-28 15:29:00
10128,GCash,292.13,2025-05-31 12:06:00,completed,GC_20250531_683,2025-05-31 12:06:00
10129,GCash,293.8,2025-06-04 17:55:00,completed,GC_20250604_765,2025-06-04 17:55:00
10130,Credit Card,348.44,2025-06-04 18:05:00,completed,CC_20250604_861,2025-06-04 18:05:00
10131,Credit Card,334.45,2025-06-07 08:06:00,pending,CC_20250607_425,2025-06-07 08:06:00
10132,Credit Card,593.79,2025-06-08 09:49:00,completed,CC_20250608_966,2025-06-08 09:49:00
10133,PayMaya,534.99,2025-06-13 20:19:00,completed,PM_20250613_798,2025-06-13 20:19:00
10134,PayMaya,472.22,2025-06-14 15:28:00,completed,PM_20250614_616,2025-06-14 15:28:00
10135,Credit Card,371.07,2025-06-19 12:00:00,completed,CC_20250619_515,2025-06-19 12:00:00
10136,GCash,332.51,2025-07-14 20:22:00,completed,GC_20250714_364,2025-07-14 20:22:00
10137,COD,1025.72,2025-03-04 10:35:00,completed,COD_20250304_281,2025-03-04 10:35:00
10138,Credit Card,4808.27,2025-04-25 12:43:00,pending,CC_20250425_630,2025-04-25 12:43:00
10139,GCash,4070.22,2025-04-27 09:57:00,completed,GC_20250427_816,2025-04-27 09:57:00
10140,PayMaya,5302.29,2025-05-02 18:14:00,pending,PM_20250502_337,2025-05-02 18:14:00
10141,Credit Card,4107.98,2025-05-03 08:31:00,completed,CC_20250503_517,2025-05-03 08:31:00
10142,Bank Transfer,6965.3,2025-05-14 10:36:00,completed,BT_20250514_168,2025-05-14 10:36:00
10143,Credit Card,4209.61,2025-05-17 18:39:00,completed,CC_20250517_962,2025-05-17 18:39:00
10144,Credit Card,6840.23,2025-05-26 10:33:00,completed,CC_20250526_826,2025-05-26 10:33:00
10145,GCash,3197.75,2025-06-18 12:18:00,completed,GC_20250618_477,2025-06-18 12:18:00
10146,GCash,3187.45,2025-06-18 12:29:00,pending,GC_20250618_430,2025-06-18 12:29:00
10147,Bank Transfer,2652.32,2025-06-20 18:01:00,completed,BT_20250620_512,2025-06-20 18:01:00
10148,Bank Transfer,2688.58,2025-06-20 20:20:00,completed,BT_20250620_462,2025-06-20 20:20:00
10149,Bank Transfer,3262.71,2025-06-21 15:39:00,completed,BT_20250621_208,2025-06-21 15:39:00
10150,Bank Transfer,1979.94,2025-06-22 10:05:00,completed,BT_20250622_639,2025-06-22 10:05:00
10151,Credit Card,3515.11,2025-06-22 20:41:00,completed,CC_20250622_891,2025-06-22 20:41:00
10152,Credit Card,2114.87,2025-06-22 15:00:00,completed,CC_20250622_716,2025-06-22 15:00:00
10153,Credit Card,2310.19,2025-06-24 10:31:00,pending,CC_20250624_102,2025-06-24 10:31:00
10154,GCash,2139.53,2025-06-24 14:45:00,completed,GC_20250624_468,2025-06-24 14:45:00
10155,GCash,3467.15,2025-06-27 17:34:00,completed,GC_20250627_905,2025-06-27 17:34:00
10156,Credit Card,3430.62,2025-06-28 17:57:00,completed,CC_20250628_711,2025-06-28 17:57:00
10157,Credit Card,2488.76,2025-06-29 10:14:00,completed,CC_20250629_847,2025-06-29 10:14:00
10158,Credit Card,2783.63,2025-07-05 14:31:00,completed,CC_20250705_278,2025-07-05 14:31:00
10159,Bank Transfer,2085.56,2025-07-06 08:16:00,pending,BT_20250706_609,2025-07-06 08:16:00
10160,PayMaya,4665.11,2025-07-05 18:23:00,completed,PM_20250705_482,2025-07-05 18:23:00
10161,Credit Card,4320.47,2025-07-05 16:54:00,completed,CC_20250705_222,2025-07-05 16:54:00
10162,Credit Card,4811.81,2025-07-05 08:37:00,completed,CC_20250705_331,2025-07-05 08:37:00
10163,Bank Transfer,4300.76,2025-07-05 18:59:00,completed,BT_20250705_108,2025-07-05 18:59:00
10164,Credit Card,3463.08,2025-07-05 13:59:00,completed,CC_20250705_532,2025-07-05 13:59:00
10165,Credit Card,2896.67,2025-07-05 10:44:00,completed,CC_20250705_881,2025-07-05 10:44:00
10166,PayMaya,4893.76,2025-07-06 10:09:00,completed,PM_20250706_969,2025-07-06 10:09:00
10167,Credit Card,3907.62,2025-07-06 08:22:00,pending,CC_20250706_811,2025-07-06 08:22:00
10168,PayMaya,5102.02,2025-07-06 20:52:00,completed,PM_20250706_113,2025-07-06 20:52:00
10169,Bank Transfer,4403.92,2025-07-06 10:30:00,completed,BT_20250706_331,2025-07-06 10:30:00
10170,Bank Transfer,5215.75,2025-07-06 15:24:00,pending,BT_20250706_896,2025-07-06 15:24:00
10171,Credit Card,4313.05,2025-07-07 09:23:00,completed,CC_20250707_716,2025-07-07 09:23:00
10172,PayMaya,4774.49,2025-07-07 16:52:00,completed,PM_20250707_247,2025-07-07 16:52:00
10173,PayMaya,3114.91,2025-07-07 12:59:00,completed,PM_20250707_585,2025-07-07 12:59:00
10174,GCash,4655.48,2025-07-07 10:13:00,completed,GC_20250707_133,2025-07-07 10:13:00
10175,Credit Card,4619.17,2025-07-07 20:25:00,completed,CC_20250707_781,2025-07-07 20:25:00
10176,Credit Card,3783.03,2025-07-07 18:27:00,completed,CC_20250707_688,2025-07-07 18:27:00
10177,Credit Card,4468.46,2025-07-07 16:38:00,completed,CC_20250707_202,2025-07-07 16:38:00
10178,Credit Card,4231.38,2025-07-07 20:22:00,completed,CC_20250707_438,2025-07-07 20:22:00
