customer_id,order_date,total_amount,status,payment_method,campaign_id,created_at
594,2025-06-20,1619.28,completed,GCash,5,2025-06-20 10:03:00
594,2025-06-21,1896.77,completed,PayMaya,19,2025-06-21 20:57:00
594,2025-06-21,1215.88,completed,PayMaya,19,2025-06-21 17:23:00
594,2025-06-23,1678.28,cancelled,COD,19,2025-06-23 13:23:00
595,2025-04-29,1059.41,shipped,Bank Transfer,,2025-04-29 18:33:00
595,2025-04-30,1033.65,completed,Bank Transfer,,2025-04-30 20:49:00
595,2025-05-02,865.38,completed,Credit Card,10,2025-05-02 11:23:00
595,2025-05-24,689.28,cancelled,Bank Transfer,11,2025-05-24 19:28:00
595,2025-05-26,1120.06,processing,PayMaya,,2025-05-26 17:15:00
596,2025-04-07,3678.87,completed,PayMaya,9,2025-04-07 08:00:00
596,2025-04-07,2381.98,completed,PayMaya,10,2025-04-07 18:13:00
596,2025-04-07,2747.9,completed,GCash,,2025-04-07 18:23:00
596,2025-04-08,3051.94,completed,COD,9,2025-04-08 20:15:00
596,2025-04-08,2429.36,completed,COD,10,2025-04-08 15:39:00
596,2025-04-10,3245.9,cancelled,GCash,10,2025-04-10 10:38:00
596,2025-04-11,2923.18,completed,PayMaya,10,2025-04-11 10:20:00
596,2025-04-12,2268.35,completed,GCash,10,2025-04-12 10:09:00
596,2025-04-14,2730.33,completed,GCash,10,2025-04-14 18:55:00
596,2025-04-15,3576.5,completed,COD,4,2025-04-15 19:38:00
596,2025-04-15,2612.06,completed,PayMaya,10,2025-04-15 13:06:00
596,2025-04-15,3028.49,completed,COD,4,2025-04-15 10:51:00
596,2025-04-17,2458.6,completed,Credit Card,,2025-04-17 10:49:00
596,2025-04-17,3212.17,completed,GCash,,2025-04-17 11:29:00
596,2025-04-18,3217.13,completed,GCash,10,2025-04-18 08:21:00
596,2025-04-22,2617.61,completed,GCash,,2025-04-22 19:09:00
597,2025-05-08,1785.88,completed,Credit Card,4,2025-05-08 11:23:00
597,2025-05-10,1219.57,completed,Bank Transfer,4,2025-05-10 13:11:00
597,2025-05-11,2234.07,completed,Credit Card,,2025-05-11 15:00:00
597,2025-05-12,1870.03,completed,Credit Card,4,2025-05-12 10:19:00
597,2025-05-12,1181.33,processing,Credit Card,4,2025-05-12 14:47:00
597,2025-05-14,1717.32,completed,GCash,4,2025-05-14 19:59:00
597,2025-05-16,2015.34,completed,Credit Card,,2025-05-16 15:24:00
597,2025-05-19,1882.62,completed,Bank Transfer,4,2025-05-19 11:35:00
597,2025-05-21,1379.05,completed,Credit Card,4,2025-05-21 13:16:00
597,2025-05-23,1511.28,completed,Credit Card,4,2025-05-23 20:32:00
598,2025-05-30,1656.34,completed,Credit Card,11,2025-05-30 09:53:00
598,2025-06-01,1484.34,completed,Credit Card,11,2025-06-01 09:09:00
598,2025-06-01,1609.11,completed,Bank Transfer,,2025-06-01 18:55:00
598,2025-06-03,1281.51,completed,Bank Transfer,11,2025-06-03 08:39:00
598,2025-06-03,1574.37,completed,Credit Card,,2025-06-03 08:29:00
598,2025-06-04,2091.31,completed,Credit Card,5,2025-06-04 11:18:00
598,2025-06-06,1743.09,completed,GCash,,2025-06-06 12:39:00
598,2025-06-07,1185.22,completed,Credit Card,11,2025-06-07 14:44:00
598,2025-06-08,2120.14,completed,Credit Card,,2025-06-08 17:19:00
598,2025-06-11,1882.45,completed,GCash,5,2025-06-11 12:09:00
598,2025-06-11,1682.14,completed,GCash,5,2025-06-11 20:24:00
598,2025-06-13,2061.46,completed,GCash,,2025-06-13 18:55:00
598,2025-06-17,1172.93,completed,PayMaya,,2025-06-17 12:56:00
598,2025-06-17,1934.53,completed,PayMaya,,2025-06-17 18:37:00
598,2025-06-17,1278.4,completed,Credit Card,5,2025-06-17 09:37:00
598,2025-06-19,1663.56,shipped,Credit Card,19,2025-06-19 11:47:00
598,2025-06-20,2057.89,completed,Bank Transfer,19,2025-06-20 15:14:00
598,2025-06-20,1286.91,shipped,GCash,5,2025-06-20 11:44:00
598,2025-06-22,1711.27,completed,Bank Transfer,5,2025-06-22 20:12:00
598,2025-06-22,1283.09,completed,Credit Card,19,2025-06-22 13:15:00
598,2025-06-24,2069.47,completed,Bank Transfer,19,2025-06-24 17:24:00
599,2025-05-05,501.36,completed,COD,14,2025-05-05 20:40:00
599,2025-05-05,748.49,completed,PayMaya,14,2025-05-05 16:16:00
599,2025-05-06,628.77,completed,GCash,4,2025-05-06 14:07:00
599,2025-05-06,744.48,cancelled,PayMaya,,2025-05-06 20:47:00
599,2025-05-06,633.07,processing,PayMaya,4,2025-05-06 14:49:00
599,2025-05-06,403.0,completed,GCash,14,2025-05-06 11:19:00
599,2025-05-07,593.97,shipped,Credit Card,4,2025-05-07 13:50:00
600,2025-06-09,15305.03,completed,Credit Card,,2025-06-09 10:32:00
600,2025-06-09,15963.13,shipped,Credit Card,11,2025-06-09 14:48:00
600,2025-06-14,11045.57,completed,Bank Transfer,,2025-06-14 13:06:00
601,2025-02-01,1152.58,processing,Credit Card,8,2025-02-01 15:52:00
601,2025-02-03,1282.43,processing,PayMaya,8,2025-02-03 10:09:00
601,2025-02-04,1643.15,completed,Credit Card,8,2025-02-04 14:46:00
601,2025-02-04,1182.74,completed,Bank Transfer,,2025-02-04 13:35:00
601,2025-02-05,1451.29,completed,Credit Card,8,2025-02-05 17:59:00
601,2025-02-06,1423.98,completed,Credit Card,8,2025-02-06 19:26:00
601,2025-02-06,1338.92,completed,Credit Card,8,2025-02-06 09:58:00
601,2025-02-07,1435.34,completed,PayMaya,,2025-02-07 09:38:00
601,2025-02-08,1340.35,cancelled,Bank Transfer,8,2025-02-08 18:05:00
601,2025-02-08,1143.14,completed,Credit Card,,2025-02-08 19:17:00
601,2025-02-11,1236.24,completed,Credit Card,,2025-02-11 15:48:00
601,2025-02-13,1173.89,completed,Bank Transfer,8,2025-02-13 20:47:00
601,2025-02-17,1383.31,completed,Bank Transfer,,2025-02-17 15:41:00
601,2025-02-17,811.59,completed,Bank Transfer,8,2025-02-17 19:34:00
601,2025-02-19,993.63,completed,Bank Transfer,2,2025-02-19 15:54:00
601,2025-02-24,1401.01,completed,Credit Card,,2025-02-24 19:50:00
602,2025-04-29,3783.21,completed,GCash,,2025-04-29 18:43:00
602,2025-05-01,3075.28,completed,GCash,10,2025-05-01 11:22:00
602,2025-05-12,2186.62,completed,COD,14,2025-05-12 13:55:00
602,2025-05-15,3254.78,completed,PayMaya,11,2025-05-15 20:24:00
602,2025-05-17,3351.56,completed,PayMaya,,2025-05-17 11:17:00
602,2025-05-18,3330.42,shipped,COD,,2025-05-18 17:56:00
602,2025-05-20,2844.27,completed,COD,4,2025-05-20 16:18:00
602,2025-05-27,2790.65,completed,GCash,11,2025-05-27 08:28:00
602,2025-06-03,3244.25,completed,Credit Card,11,2025-06-03 09:43:00
603,2025-02-18,3770.4,completed,Credit Card,2,2025-02-18 18:34:00
603,2025-02-26,3984.35,completed,Bank Transfer,,2025-02-26 15:34:00
603,2025-02-27,5635.41,completed,Credit Card,,2025-02-27 09:05:00
603,2025-03-01,6964.06,completed,Credit Card,,2025-03-01 19:55:00
603,2025-03-04,6901.27,cancelled,Credit Card,3,2025-03-04 20:54:00
603,2025-03-05,5421.47,completed,Bank Transfer,3,2025-03-05 11:09:00
603,2025-03-19,4451.91,processing,Credit Card,3,2025-03-19 12:48:00
603,2025-03-22,4634.12,completed,Credit Card,,2025-03-22 09:05:00
604,2025-01-13,3583.23,completed,Bank Transfer,7,2025-01-13 10:07:00
604,2025-01-15,3654.95,completed,Credit Card,7,2025-01-15 20:41:00
604,2025-01-17,2781.8,completed,Credit Card,7,2025-01-17 20:02:00
604,2025-01-18,3211.64,completed,Bank Transfer,7,2025-01-18 10:46:00
604,2025-01-18,3057.51,shipped,GCash,7,2025-01-18 20:09:00
604,2025-01-18,3088.82,completed,Bank Transfer,,2025-01-18 17:15:00
604,2025-01-21,2424.76,completed,PayMaya,7,2025-01-21 13:45:00
604,2025-01-22,2916.4,processing,GCash,7,2025-01-22 08:31:00
605,2025-01-11,2406.63,completed,GCash,,2025-01-11 13:56:00
605,2025-01-11,2649.91,completed,Credit Card,,2025-01-11 13:59:00
605,2025-01-11,2294.65,shipped,GCash,,2025-01-11 19:13:00
605,2025-01-11,2312.99,completed,Bank Transfer,1,2025-01-11 13:42:00
605,2025-01-11,2527.46,completed,PayMaya,1,2025-01-11 09:09:00
605,2025-01-12,2744.11,cancelled,Credit Card,,2025-01-12 08:17:00
605,2025-01-13,2726.01,completed,Credit Card,1,2025-01-13 13:10:00
605,2025-01-13,1605.2,processing,Bank Transfer,1,2025-01-13 14:27:00
605,2025-01-14,2511.91,completed,Credit Card,7,2025-01-14 18:37:00
605,2025-01-14,1805.7,completed,Credit Card,,2025-01-14 16:50:00
605,2025-01-14,2849.28,shipped,PayMaya,7,2025-01-14 16:15:00
605,2025-01-15,2284.57,completed,Bank Transfer,,2025-01-15 08:42:00
605,2025-01-15,1445.01,completed,Bank Transfer,7,2025-01-15 09:20:00
605,2025-01-16,2045.93,completed,PayMaya,1,2025-01-16 17:16:00
605,2025-01-16,2326.14,completed,Bank Transfer,1,2025-01-16 19:31:00
605,2025-01-19,2782.83,completed,Bank Transfer,7,2025-01-19 10:20:00
605,2025-01-21,1638.25,completed,PayMaya,7,2025-01-21 11:03:00
606,2025-03-28,481.86,completed,Bank Transfer,,2025-03-28 16:24:00
606,2025-03-28,678.61,completed,Credit Card,9,2025-03-28 12:26:00
606,2025-04-04,367.13,completed,Credit Card,10,2025-04-04 10:04:00
607,2025-08-10,3055.54,cancelled,Credit Card,15,2025-08-10 08:58:00
607,2025-08-10,2126.15,processing,Bank Transfer,,2025-08-10 13:29:00
607,2025-08-10,3502.64,completed,GCash,15,2025-08-10 15:38:00
607,2025-08-10,3613.77,completed,PayMaya,15,2025-08-10 10:08:00
607,2025-08-10,2430.4,completed,Credit Card,,2025-08-10 12:13:00
607,2025-08-10,3660.28,completed,PayMaya,15,2025-08-10 14:51:00
607,2025-08-10,2680.54,completed,PayMaya,,2025-08-10 14:00:00
607,2025-08-10,2726.85,completed,Bank Transfer,,2025-08-10 17:33:00
607,2025-08-10,3618.99,completed,GCash,15,2025-08-10 08:36:00
607,2025-08-10,2175.2,completed,PayMaya,15,2025-08-10 20:32:00
607,2025-08-10,2758.05,completed,Credit Card,15,2025-08-10 10:10:00
607,2025-08-10,2571.83,completed,GCash,15,2025-08-10 20:26:00
607,2025-08-10,2607.33,completed,Credit Card,15,2025-08-10 18:04:00
607,2025-08-10,3675.78,completed,Credit Card,,2025-08-10 12:26:00
607,2025-08-10,2930.65,completed,PayMaya,15,2025-08-10 19:17:00
608,2025-05-27,263.07,processing,PayMaya,,2025-05-27 15:10:00
608,2025-05-29,305.68,completed,PayMaya,18,2025-05-29 17:09:00
608,2025-06-02,316.32,completed,Credit Card,11,2025-06-02 20:34:00
608,2025-06-11,251.03,completed,Credit Card,11,2025-06-11 18:16:00
608,2025-06-16,317.34,completed,GCash,19,2025-06-16 09:50:00
609,2025-04-13,354.51,completed,GCash,10,2025-04-13 12:53:00
609,2025-04-17,292.9,cancelled,Credit Card,10,2025-04-17 14:11:00
609,2025-04-25,326.02,completed,Bank Transfer,,2025-04-25 14:47:00
609,2025-04-26,310.66,completed,Credit Card,4,2025-04-26 11:14:00
609,2025-04-26,230.02,completed,Bank Transfer,4,2025-04-26 17:42:00
609,2025-04-30,332.05,completed,Bank Transfer,,2025-04-30 09:21:00
609,2025-05-01,236.55,completed,PayMaya,4,2025-05-01 16:30:00
609,2025-05-04,326.35,completed,Credit Card,,2025-05-04 11:40:00
609,2025-05-07,207.09,completed,Credit Card,4,2025-05-07 08:18:00
609,2025-05-09,290.14,shipped,PayMaya,,2025-05-09 19:49:00
609,2025-05-10,214.78,completed,Credit Card,4,2025-05-10 18:25:00
610,2025-07-24,1153.61,completed,Credit Card,6,2025-07-24 13:26:00
610,2025-07-24,1341.1,completed,GCash,6,2025-07-24 09:57:00
610,2025-07-24,1165.57,completed,Credit Card,,2025-07-24 10:18:00
610,2025-07-25,1660.62,cancelled,Credit Card,6,2025-07-25 14:26:00
610,2025-07-25,1615.46,completed,GCash,6,2025-07-25 12:06:00
610,2025-07-25,1124.71,completed,GCash,,2025-07-25 11:54:00
610,2025-07-25,1250.16,completed,Bank Transfer,6,2025-07-25 09:10:00
610,2025-07-25,1392.78,completed,Bank Transfer,6,2025-07-25 15:36:00
610,2025-07-25,1408.56,completed,PayMaya,,2025-07-25 18:01:00
610,2025-07-25,1006.54,completed,PayMaya,6,2025-07-25 13:42:00
610,2025-07-25,1256.24,completed,PayMaya,6,2025-07-25 11:51:00
610,2025-07-25,1689.0,completed,GCash,6,2025-07-25 16:45:00
610,2025-07-25,1453.06,completed,Credit Card,6,2025-07-25 15:44:00
610,2025-07-25,1683.35,cancelled,GCash,6,2025-07-25 16:49:00
610,2025-07-25,1462.7,completed,GCash,6,2025-07-25 17:09:00
610,2025-07-25,1392.6,completed,GCash,6,2025-07-25 18:34:00
610,2025-07-25,1319.26,completed,Credit Card,,2025-07-25 10:21:00
610,2025-07-25,1442.6,completed,Bank Transfer,6,2025-07-25 19:08:00
610,2025-07-26,1108.2,completed,Bank Transfer,6,2025-07-26 16:19:00
610,2025-07-26,970.64,completed,GCash,6,2025-07-26 08:58:00
610,2025-07-26,1675.49,completed,PayMaya,6,2025-07-26 18:59:00
610,2025-07-26,1687.42,completed,GCash,,2025-07-26 17:13:00
610,2025-07-26,1639.5,completed,Bank Transfer,6,2025-07-26 19:54:00
610,2025-07-26,968.66,completed,GCash,6,2025-07-26 10:08:00
610,2025-07-26,1461.59,completed,Credit Card,,2025-07-26 12:27:00
610,2025-07-26,1461.25,completed,Bank Transfer,6,2025-07-26 15:58:00
610,2025-07-26,999.06,completed,GCash,6,2025-07-26 08:32:00
610,2025-07-26,1577.73,completed,GCash,,2025-07-26 10:34:00
610,2025-07-26,1516.94,completed,PayMaya,,2025-07-26 16:58:00
610,2025-07-27,1557.93,completed,Credit Card,,2025-07-27 17:25:00
610,2025-07-27,1037.57,shipped,PayMaya,,2025-07-27 11:10:00
610,2025-07-27,1545.41,completed,Credit Card,6,2025-07-27 10:13:00
610,2025-07-27,1185.08,completed,Bank Transfer,6,2025-07-27 19:14:00
610,2025-07-27,1655.84,completed,GCash,,2025-07-27 13:14:00
610,2025-07-27,984.9,completed,PayMaya,6,2025-07-27 19:03:00
610,2025-07-27,1469.09,completed,Credit Card,6,2025-07-27 17:25:00
610,2025-07-27,1583.89,completed,GCash,6,2025-07-27 18:02:00
610,2025-07-27,1081.13,completed,GCash,6,2025-07-27 10:44:00
610,2025-07-27,1024.56,completed,Credit Card,6,2025-07-27 18:26:00
610,2025-07-27,1374.17,completed,PayMaya,,2025-07-27 19:38:00
610,2025-07-27,1101.81,processing,Bank Transfer,,2025-07-27 10:33:00
610,2025-07-27,1418.49,shipped,PayMaya,,2025-07-27 16:51:00
610,2025-07-27,1420.79,completed,Credit Card,6,2025-07-27 10:35:00
610,2025-07-28,1654.64,completed,Bank Transfer,6,2025-07-28 08:06:00
610,2025-07-28,1396.03,shipped,GCash,6,2025-07-28 12:12:00
610,2025-07-28,1504.55,completed,Bank Transfer,6,2025-07-28 20:24:00
610,2025-07-29,997.97,completed,Bank Transfer,6,2025-07-29 11:19:00
610,2025-07-29,1503.16,completed,Credit Card,6,2025-07-29 19:36:00
610,2025-07-30,1078.83,completed,Bank Transfer,6,2025-07-30 09:58:00
610,2025-07-31,1045.57,completed,GCash,,2025-07-31 10:12:00
610,2025-08-01,1986.02,completed,GCash,,2025-08-01 15:49:00
610,2025-08-03,1073.59,completed,GCash,6,2025-08-03 13:02:00
611,2025-06-27,2639.96,completed,Credit Card,5,2025-06-27 12:33:00
611,2025-06-28,3063.18,completed,Credit Card,19,2025-06-28 14:18:00
611,2025-06-29,3221.09,completed,GCash,19,2025-06-29 17:14:00
611,2025-06-29,3175.24,completed,GCash,19,2025-06-29 20:37:00
611,2025-06-29,3268.75,completed,PayMaya,,2025-06-29 14:16:00
611,2025-06-30,2750.06,processing,PayMaya,19,2025-06-30 20:25:00
611,2025-07-01,3319.81,completed,GCash,,2025-07-01 11:30:00
611,2025-07-01,3183.85,completed,GCash,5,2025-07-01 20:20:00
611,2025-07-06,5871.23,completed,Credit Card,,2025-07-06 16:51:00
612,2025-02-21,1968.01,completed,Bank Transfer,8,2025-02-21 18:23:00
612,2025-03-05,1496.11,completed,Bank Transfer,13,2025-03-05 17:11:00
612,2025-03-11,1411.92,completed,Credit Card,,2025-03-11 20:21:00
612,2025-03-14,1171.47,completed,Credit Card,13,2025-03-14 18:07:00
612,2025-03-24,2136.49,completed,Bank Transfer,17,2025-03-24 20:56:00
613,2025-03-23,4505.52,processing,Bank Transfer,3,2025-03-23 19:05:00
613,2025-03-29,4310.45,completed,Credit Card,3,2025-03-29 09:22:00
613,2025-04-06,4042.61,completed,Bank Transfer,,2025-04-06 10:16:00
613,2025-04-09,3670.73,completed,Credit Card,10,2025-04-09 20:49:00
613,2025-04-15,3609.92,shipped,GCash,,2025-04-15 16:24:00
613,2025-04-19,2485.27,cancelled,Credit Card,4,2025-04-19 11:33:00
613,2025-04-19,3455.41,completed,GCash,,2025-04-19 12:11:00
613,2025-04-27,2859.53,completed,Credit Card,4,2025-04-27 16:12:00
613,2025-05-08,3994.96,completed,Credit Card,4,2025-05-08 10:35:00
614,2025-01-08,968.89,completed,PayMaya,1,2025-01-08 13:48:00
614,2025-01-08,1154.29,completed,GCash,,2025-01-08 13:43:00
614,2025-01-09,1262.77,completed,Bank Transfer,1,2025-01-09 16:00:00
614,2025-01-09,874.81,completed,Credit Card,1,2025-01-09 10:55:00
614,2025-01-10,856.78,completed,GCash,1,2025-01-10 15:12:00
614,2025-01-10,1328.1,completed,PayMaya,,2025-01-10 13:58:00
614,2025-01-11,1016.7,completed,Credit Card,1,2025-01-11 10:37:00
614,2025-01-11,1271.86,completed,Credit Card,1,2025-01-11 20:13:00
614,2025-01-12,1141.84,completed,GCash,1,2025-01-12 09:34:00
614,2025-01-12,806.34,completed,Credit Card,7,2025-01-12 19:04:00
614,2025-01-12,1254.37,completed,Bank Transfer,,2025-01-12 17:07:00
614,2025-01-12,949.58,completed,GCash,1,2025-01-12 12:15:00
614,2025-01-13,829.08,completed,GCash,1,2025-01-13 12:42:00
614,2025-01-13,887.12,cancelled,PayMaya,7,2025-01-13 13:39:00
614,2025-01-13,926.52,completed,PayMaya,,2025-01-13 13:12:00
614,2025-01-13,934.76,completed,GCash,,2025-01-13 08:51:00
614,2025-01-13,759.94,shipped,GCash,,2025-01-13 16:00:00
614,2025-01-14,1096.96,completed,PayMaya,,2025-01-14 17:40:00
614,2025-01-14,1284.25,completed,PayMaya,7,2025-01-14 16:49:00
614,2025-01-14,1054.16,completed,Bank Transfer,,2025-01-14 17:16:00
614,2025-01-15,1098.63,shipped,GCash,,2025-01-15 13:05:00
614,2025-01-15,911.61,completed,Bank Transfer,7,2025-01-15 08:28:00
614,2025-01-15,861.92,completed,PayMaya,1,2025-01-15 08:39:00
614,2025-01-17,1037.6,completed,GCash,7,2025-01-17 12:22:00
614,2025-01-19,1293.9,completed,GCash,7,2025-01-19 12:25:00
614,2025-01-20,875.49,completed,GCash,7,2025-01-20 15:03:00
614,2025-01-20,1004.56,completed,Credit Card,,2025-01-20 09:14:00
614,2025-01-23,892.15,shipped,GCash,,2025-01-23 12:16:00
615,2025-02-19,1528.96,completed,Credit Card,,2025-02-19 08:20:00
615,2025-02-22,1183.02,completed,Credit Card,2,2025-02-22 19:00:00
615,2025-02-24,1265.86,cancelled,GCash,,2025-02-24 12:31:00
615,2025-02-25,1341.61,completed,Bank Transfer,,2025-02-25 12:06:00
615,2025-02-25,1288.59,completed,Credit Card,,2025-02-25 14:50:00
615,2025-02-26,804.59,completed,Credit Card,2,2025-02-26 17:34:00
615,2025-03-01,1490.21,cancelled,Credit Card,,2025-03-01 14:26:00
615,2025-03-01,857.98,completed,GCash,,2025-03-01 15:59:00
615,2025-03-05,1162.79,completed,GCash,2,2025-03-05 09:06:00
615,2025-03-12,1066.02,completed,GCash,,2025-03-12 16:23:00
615,2025-03-12,1604.49,cancelled,Credit Card,13,2025-03-12 20:10:00
615,2025-03-19,969.67,completed,Bank Transfer,3,2025-03-19 08:14:00
616,2025-08-04,350.6,processing,Bank Transfer,15,2025-08-04 10:58:00
616,2025-08-04,403.85,completed,PayMaya,15,2025-08-04 11:31:00
616,2025-08-04,445.9,completed,GCash,15,2025-08-04 13:31:00
616,2025-08-04,504.52,completed,Credit Card,15,2025-08-04 12:58:00
616,2025-08-04,604.52,cancelled,Bank Transfer,15,2025-08-04 09:04:00
616,2025-08-04,397.82,completed,Bank Transfer,15,2025-08-04 10:38:00
616,2025-08-05,502.64,completed,Credit Card,15,2025-08-05 11:20:00
616,2025-08-05,458.2,completed,Credit Card,6,2025-08-05 20:45:00
616,2025-08-06,481.96,completed,GCash,6,2025-08-06 09:36:00
616,2025-08-06,455.83,completed,Credit Card,6,2025-08-06 18:03:00
617,2025-03-05,409.97,completed,Bank Transfer,,2025-03-05 10:55:00
617,2025-03-13,283.82,completed,Credit Card,,2025-03-13 15:27:00
617,2025-03-13,277.3,completed,Credit Card,3,2025-03-13 15:39:00
617,2025-03-25,335.12,completed,Credit Card,,2025-03-25 14:34:00
617,2025-03-30,350.86,completed,Credit Card,3,2025-03-30 13:54:00
617,2025-04-10,331.46,completed,Bank Transfer,,2025-04-10 16:35:00
617,2025-04-12,227.66,completed,Credit Card,10,2025-04-12 11:57:00
617,2025-04-14,386.1,shipped,Credit Card,,2025-04-14 16:31:00
617,2025-04-17,389.09,completed,GCash,10,2025-04-17 09:55:00
617,2025-05-07,330.31,processing,Credit Card,,2025-05-07 14:28:00
617,2025-06-02,280.82,completed,Credit Card,5,2025-06-02 08:08:00
617,2025-06-04,258.31,completed,Credit Card,,2025-06-04 10:45:00
618,2025-05-22,498.96,completed,Credit Card,18,2025-05-22 18:45:00
618,2025-05-24,718.21,completed,GCash,,2025-05-24 15:33:00
618,2025-05-24,723.39,completed,GCash,4,2025-05-24 14:18:00
618,2025-05-26,766.54,completed,GCash,11,2025-05-26 11:33:00
618,2025-05-28,489.95,completed,Credit Card,11,2025-05-28 10:28:00
618,2025-05-29,564.89,completed,GCash,11,2025-05-29 08:33:00
618,2025-05-29,727.15,completed,GCash,11,2025-05-29 19:02:00
618,2025-05-29,637.66,completed,Bank Transfer,11,2025-05-29 08:55:00
618,2025-05-29,769.22,completed,Credit Card,,2025-05-29 11:17:00
618,2025-05-30,500.31,shipped,PayMaya,,2025-05-30 13:18:00
618,2025-05-30,837.74,completed,Credit Card,11,2025-05-30 20:03:00
618,2025-06-01,815.37,completed,Credit Card,5,2025-06-01 15:48:00
618,2025-06-01,576.9,completed,Credit Card,11,2025-06-01 13:51:00
618,2025-06-01,485.13,shipped,GCash,,2025-06-01 19:38:00
618,2025-06-01,812.78,completed,Credit Card,5,2025-06-01 19:59:00
618,2025-06-01,611.75,completed,GCash,11,2025-06-01 12:34:00
618,2025-06-04,628.86,completed,Bank Transfer,5,2025-06-04 16:13:00
618,2025-06-05,698.94,completed,Credit Card,5,2025-06-05 10:53:00
618,2025-06-06,903.81,completed,Credit Card,5,2025-06-06 09:39:00
618,2025-06-08,522.3,completed,Bank Transfer,11,2025-06-08 18:08:00
618,2025-06-08,920.85,completed,Credit Card,,2025-06-08 08:05:00
618,2025-06-13,517.9,completed,PayMaya,,2025-06-13 19:30:00
619,2025-06-20,441.23,cancelled,PayMaya,5,2025-06-20 20:49:00
619,2025-06-20,398.82,completed,GCash,5,2025-06-20 19:33:00
619,2025-06-20,400.23,completed,GCash,19,2025-06-20 12:55:00
619,2025-06-20,369.24,completed,Credit Card,,2025-06-20 12:03:00
619,2025-06-20,370.98,shipped,PayMaya,5,2025-06-20 14:50:00
619,2025-06-20,477.79,completed,PayMaya,5,2025-06-20 18:34:00
619,2025-06-20,391.17,completed,Bank Transfer,19,2025-06-20 10:27:00
619,2025-06-20,428.22,completed,Bank Transfer,,2025-06-20 14:40:00
619,2025-06-20,530.3,completed,Credit Card,,2025-06-20 18:00:00
619,2025-06-20,531.29,completed,GCash,,2025-06-20 19:22:00
619,2025-06-20,395.94,completed,Credit Card,5,2025-06-20 09:01:00
619,2025-06-20,531.33,completed,Credit Card,,2025-06-20 11:06:00
619,2025-06-20,415.74,shipped,Credit Card,,2025-06-20 09:33:00
619,2025-06-20,352.14,completed,PayMaya,,2025-06-20 18:38:00
619,2025-06-20,385.36,completed,Bank Transfer,,2025-06-20 08:15:00
619,2025-06-20,332.71,completed,Credit Card,,2025-06-20 09:12:00
619,2025-06-20,400.57,completed,Credit Card,19,2025-06-20 09:24:00
619,2025-06-20,390.47,completed,PayMaya,19,2025-06-20 12:26:00
619,2025-06-20,471.78,completed,GCash,5,2025-06-20 10:52:00
619,2025-06-20,366.34,completed,GCash,,2025-06-20 13:38:00
619,2025-06-20,488.62,completed,GCash,19,2025-06-20 18:52:00
619,2025-06-21,622.31,completed,GCash,5,2025-06-21 14:15:00
619,2025-06-21,389.79,processing,Credit Card,19,2025-06-21 09:26:00
619,2025-06-21,445.28,completed,Credit Card,19,2025-06-21 12:18:00
619,2025-06-21,355.88,cancelled,GCash,5,2025-06-21 13:38:00
619,2025-06-21,365.19,completed,PayMaya,,2025-06-21 19:21:00
619,2025-06-21,493.0,completed,GCash,,2025-06-21 18:24:00
619,2025-06-21,448.83,completed,Credit Card,5,2025-06-21 19:35:00
619,2025-06-21,470.57,completed,Credit Card,5,2025-06-21 17:06:00
619,2025-06-21,589.79,completed,GCash,19,2025-06-21 11:36:00
619,2025-06-21,490.29,completed,Credit Card,19,2025-06-21 17:04:00
619,2025-06-21,574.06,processing,Bank Transfer,,2025-06-21 17:43:00
619,2025-06-21,551.54,completed,GCash,5,2025-06-21 20:17:00
619,2025-06-21,553.74,completed,GCash,,2025-06-21 14:29:00
619,2025-06-21,389.73,completed,Bank Transfer,19,2025-06-21 18:10:00
619,2025-06-21,409.44,completed,GCash,,2025-06-21 15:40:00
619,2025-06-21,519.31,completed,PayMaya,19,2025-06-21 08:36:00
619,2025-06-21,486.85,completed,Credit Card,,2025-06-21 18:54:00
619,2025-06-21,336.06,completed,GCash,,2025-06-21 14:31:00
619,2025-06-21,389.93,completed,Credit Card,5,2025-06-21 13:59:00
619,2025-06-21,570.68,completed,Credit Card,19,2025-06-21 15:30:00
619,2025-06-21,483.88,completed,Bank Transfer,19,2025-06-21 18:48:00
619,2025-06-21,392.53,completed,PayMaya,,2025-06-21 08:57:00
619,2025-06-21,523.49,completed,Credit Card,19,2025-06-21 14:46:00
619,2025-06-21,480.61,completed,GCash,5,2025-06-21 09:33:00
619,2025-06-21,586.41,processing,PayMaya,19,2025-06-21 18:58:00
619,2025-06-22,585.97,cancelled,Credit Card,5,2025-06-22 10:21:00
619,2025-06-22,409.57,completed,Credit Card,19,2025-06-22 18:36:00
619,2025-06-22,499.85,completed,PayMaya,19,2025-06-22 19:53:00
619,2025-06-22,427.06,completed,Credit Card,,2025-06-22 18:24:00
619,2025-06-22,600.88,completed,GCash,,2025-06-22 12:56:00
619,2025-06-22,477.99,shipped,Credit Card,,2025-06-22 13:22:00
619,2025-06-22,534.42,completed,Credit Card,19,2025-06-22 13:06:00
619,2025-06-22,461.27,completed,PayMaya,19,2025-06-22 08:35:00
619,2025-06-22,339.97,completed,Credit Card,,2025-06-22 19:06:00
619,2025-06-22,366.41,completed,Credit Card,5,2025-06-22 09:29:00
619,2025-06-22,369.6,completed,Credit Card,,2025-06-22 14:57:00
619,2025-06-22,432.23,completed,Bank Transfer,19,2025-06-22 11:59:00
