order_id,product_id,quantity,unit_price,created_at
8423,31,1,524.3,2025-04-24 09:39:00
8424,46,1,590.08,2025-04-24 19:35:00
8425,50,1,601.49,2025-04-26 16:12:00
8426,22,1,511.38,2025-04-27 17:51:00
8427,32,1,516.75,2025-05-01 14:37:00
8428,42,1,696.01,2025-05-01 19:27:00
8429,49,1,574.91,2025-05-02 18:46:00
8430,50,1,379.77,2025-05-02 17:00:00
8431,4,1,3209.28,2025-01-17 13:56:00
8432,3,1,3396.04,2025-01-17 17:05:00
8433,2,1,2310.32,2025-01-17 15:19:00
8434,21,1,2671.18,2025-01-17 17:34:00
8435,17,1,4246.53,2025-01-17 14:31:00
8436,3,1,3582.12,2025-01-17 18:58:00
8437,19,1,3121.55,2025-01-17 18:21:00
8438,19,1,3313.92,2025-01-17 18:34:00
8439,1,1,3917.06,2025-01-17 08:00:00
8440,19,1,3543.44,2025-01-17 15:18:00
8441,20,1,2461.35,2025-01-17 20:26:00
8442,20,1,2650.16,2025-01-17 16:47:00
8443,19,1,3761.63,2025-01-17 15:43:00
8444,21,1,2528.04,2025-01-17 12:05:00
8445,21,1,650.04,2025-05-02 10:01:00
8446,17,1,551.69,2025-05-02 19:20:00
8447,8,1,446.25,2025-05-02 16:01:00
8448,8,1,456.58,2025-05-02 09:56:00
8449,50,1,500.69,2025-05-02 17:28:00
8450,25,1,451.35,2025-05-02 17:10:00
8451,20,1,775.36,2025-05-02 14:05:00
8452,23,1,689.16,2025-05-03 17:15:00
8453,48,1,744.8,2025-05-03 11:41:00
8454,15,1,766.08,2025-05-03 11:27:00
8455,10,1,513.63,2025-05-03 19:54:00
8456,24,1,663.51,2025-05-03 16:12:00
8457,6,1,545.11,2025-05-03 12:01:00
8458,20,1,826.36,2025-05-03 12:48:00
8459,5,1,798.25,2025-05-03 11:16:00
8460,37,1,703.19,2025-05-03 12:30:00
8461,17,1,491.08,2025-05-04 11:55:00
8462,10,1,617.02,2025-05-04 13:18:00
8463,41,1,639.53,2025-05-04 16:10:00
8464,5,1,737.79,2025-05-04 08:39:00
8465,25,1,405.0,2025-05-05 15:13:00
8466,45,1,740.32,2025-05-05 16:29:00
8467,35,1,500.45,2025-05-05 13:20:00
8468,31,1,460.93,2025-05-05 17:34:00
8469,11,1,736.54,2025-05-05 11:05:00
8470,20,1,2139.38,2025-07-07 10:14:00
8471,16,1,1679.07,2025-07-07 08:29:00
8472,3,1,2077.3,2025-07-09 11:16:00
8473,17,1,1692.86,2025-07-13 17:20:00
8474,1,1,1509.34,2025-07-14 18:38:00
8475,20,1,1602.22,2025-07-18 15:46:00
8476,26,1,2304.44,2025-03-20 11:43:00
8477,2,1,2624.4,2025-03-20 19:40:00
8478,2,1,2796.34,2025-03-21 19:34:00
8479,20,1,2879.94,2025-03-21 19:56:00
8480,21,1,2459.48,2025-03-22 18:56:00
8481,3,1,3311.76,2025-03-23 13:21:00
8482,16,1,2337.91,2025-03-23 19:54:00
8483,2,1,2228.56,2025-03-24 08:52:00
8484,21,1,3206.82,2025-03-29 10:17:00
8485,4,1,3985.65,2025-03-31 16:42:00
8486,3,1,3005.13,2025-04-01 12:52:00
8487,18,1,3184.03,2025-04-01 10:57:00
8488,3,1,3511.95,2025-04-01 17:57:00
8489,16,1,3138.41,2025-04-02 18:09:00
8490,21,1,3453.53,2025-04-04 09:29:00
8491,18,1,3090.12,2025-04-04 18:18:00
8492,17,1,3431.27,2025-04-08 15:50:00
8493,1,1,3662.62,2025-04-09 10:59:00
8494,16,1,3586.91,2025-04-09 13:48:00
8495,1,1,2389.9,2025-04-10 16:22:00
8496,20,1,2743.28,2025-04-12 18:52:00
8497,4,1,3090.55,2025-04-14 09:57:00
8498,26,1,2771.6,2025-04-20 10:54:00
8499,17,1,2695.86,2025-04-26 18:22:00
8500,19,1,3191.85,2025-04-27 13:49:00
8501,20,1,2369.88,2025-04-28 16:39:00
8502,26,1,2639.35,2025-05-02 09:05:00
8503,5,1,3696.38,2025-05-16 11:23:00
8504,16,1,2436.05,2025-05-26 10:06:00
8505,41,1,6212.97,2025-02-06 12:23:00
8506,41,1,7661.95,2025-02-22 14:56:00
8507,38,1,4427.28,2025-03-04 16:54:00
8508,56,1,6960.33,2025-03-29 17:37:00
8509,43,1,6255.9,2025-03-30 17:34:00
8510,56,1,5395.6,2025-04-14 19:42:00
8511,5,1,2653.68,2025-03-17 10:09:00
8512,2,1,1749.27,2025-03-17 18:23:00
8513,64,1,1879.23,2025-03-17 09:30:00
8514,47,1,1931.12,2025-03-17 20:16:00
8515,23,1,2248.27,2025-03-17 15:45:00
8516,43,1,1965.37,2025-03-18 11:23:00
8517,4,1,1919.1,2025-03-18 08:15:00
8518,3,1,2047.1,2025-03-18 20:48:00
8519,69,1,1606.74,2025-03-18 15:53:00
8520,18,1,1971.09,2025-03-18 09:43:00
8521,70,1,2667.25,2025-03-18 19:31:00
8522,29,1,1979.29,2025-03-18 13:53:00
8523,41,1,2867.72,2025-03-18 10:04:00
8524,49,1,2040.86,2025-03-19 09:00:00
8525,69,1,2240.75,2025-03-19 15:55:00
8526,68,1,2072.11,2025-03-20 09:13:00
8527,50,1,2646.02,2025-03-20 11:27:00
8528,46,1,1949.7,2025-03-21 15:27:00
8529,65,1,2552.13,2025-03-21 11:35:00
8530,46,1,2305.53,2025-03-23 15:31:00
8531,47,1,1584.07,2025-03-23 11:05:00
8532,48,1,161.9,2025-05-15 09:02:00
8533,47,1,191.85,2025-05-17 19:34:00
8534,23,1,248.15,2025-05-18 08:27:00
8535,45,1,200.77,2025-05-18 10:28:00
8536,42,1,278.72,2025-05-19 14:22:00
8537,50,1,254.14,2025-05-19 14:31:00
8538,50,1,180.7,2025-05-22 18:24:00
8539,23,1,173.57,2025-05-22 11:25:00
8540,47,1,265.09,2025-05-22 09:32:00
8541,36,1,251.74,2025-05-23 11:16:00
8542,49,1,176.14,2025-05-24 10:11:00
8543,35,1,227.23,2025-05-25 20:32:00
8544,31,1,184.95,2025-05-25 09:16:00
8545,44,1,247.71,2025-05-25 15:23:00
8546,42,1,175.05,2025-05-25 10:34:00
8547,44,1,251.53,2025-05-27 10:26:00
8548,47,1,282.58,2025-05-27 12:39:00
8549,44,1,275.83,2025-05-28 18:43:00
8550,34,1,216.79,2025-05-30 13:06:00
8551,33,1,240.83,2025-05-31 15:50:00
8552,19,1,268.58,2025-05-31 17:33:00
8553,42,1,174.95,2025-06-01 13:22:00
8554,48,1,270.76,2025-06-01 17:55:00
8555,47,1,165.24,2025-06-05 09:37:00
8556,37,1,244.66,2025-06-05 14:10:00
8557,11,1,224.21,2025-06-05 19:11:00
8558,25,1,180.33,2025-06-07 17:32:00
8559,48,1,231.41,2025-06-08 15:52:00
8560,43,1,157.16,2025-06-09 08:14:00
8561,23,1,176.81,2025-06-09 17:03:00
8562,42,1,165.35,2025-06-09 15:27:00
8563,33,1,278.94,2025-06-09 11:02:00
8564,12,1,202.39,2025-06-10 15:08:00
8565,45,1,224.3,2025-06-11 16:57:00
8566,34,1,243.93,2025-06-12 09:10:00
8567,43,1,212.5,2025-06-14 08:53:00
8568,32,1,194.5,2025-07-06 20:14:00
8569,41,1,1128.19,2025-06-15 15:08:00
8570,47,1,1768.15,2025-06-15 09:58:00
8571,24,1,1597.45,2025-06-15 08:35:00
8572,66,1,1643.53,2025-06-16 19:54:00
8573,46,1,1110.25,2025-06-16 15:30:00
8574,69,1,1826.5,2025-06-16 19:49:00
8575,70,1,1429.69,2025-06-16 12:26:00
8576,61,1,1843.11,2025-06-16 14:30:00
8577,28,1,1545.58,2025-06-17 19:19:00
8578,22,1,1794.86,2025-06-17 18:17:00
8579,24,1,1580.78,2025-06-17 14:22:00
8580,48,1,1114.95,2025-06-17 08:45:00
8581,43,1,1268.32,2025-06-17 08:05:00
8582,63,1,1141.64,2025-06-17 17:40:00
8583,41,1,1866.81,2025-06-17 20:10:00
8584,42,1,1566.81,2025-06-17 08:45:00
8585,67,1,1708.48,2025-06-18 08:07:00
8586,49,1,1146.62,2025-06-18 11:24:00
8587,41,1,1877.1,2025-06-19 17:52:00
8588,31,1,4013.26,2025-07-01 12:53:00
8589,6,1,2328.46,2025-07-02 20:18:00
8590,53,1,3653.29,2025-07-05 18:15:00
8591,34,1,3029.69,2025-07-08 11:22:00
8592,35,1,2899.1,2025-07-09 17:13:00
8593,32,1,3895.52,2025-07-09 18:28:00
8594,6,1,2192.73,2025-07-10 12:49:00
8595,3,1,2520.63,2025-07-11 08:21:00
8596,4,1,3750.95,2025-07-13 15:02:00
8597,6,1,835.91,2025-05-04 20:13:00
8598,3,1,802.45,2025-05-05 10:10:00
8599,37,1,1231.32,2025-05-09 13:45:00
8600,9,1,867.53,2025-05-10 12:42:00
8601,6,1,1172.73,2025-05-12 13:43:00
8602,3,1,918.31,2025-05-12 19:55:00
8603,54,1,1050.72,2025-05-13 15:13:00
8604,7,1,1280.42,2025-05-15 11:08:00
8605,6,1,825.22,2025-05-15 11:08:00
8606,3,1,1144.29,2025-05-17 18:35:00
8607,38,1,1286.9,2025-05-18 08:33:00
8608,54,1,688.5,2025-05-18 08:32:00
8609,7,1,703.64,2025-05-18 12:33:00
8610,10,1,821.94,2025-05-20 19:02:00
8611,5,1,1129.15,2025-05-21 08:50:00
8612,4,1,1137.16,2025-05-22 13:43:00
8613,5,1,1248.69,2025-05-22 15:39:00
8614,2,1,1056.93,2025-05-23 19:06:00
8615,7,1,1170.24,2025-05-23 16:12:00
8616,7,1,1192.07,2025-05-24 12:52:00
8617,7,1,1211.26,2025-05-26 16:18:00
8618,38,1,890.06,2025-05-27 16:07:00
8619,2,1,923.65,2025-05-29 16:49:00
8620,2,1,1148.35,2025-05-29 17:50:00
8621,1,1,747.1,2025-05-30 20:04:00
8622,6,1,831.81,2025-06-01 18:49:00
8623,6,1,839.06,2025-06-02 09:16:00
8624,37,1,1026.58,2025-06-07 13:04:00
8625,10,1,1039.69,2025-06-11 10:34:00
8626,37,1,843.54,2025-06-17 16:11:00
8627,24,1,775.86,2025-05-22 17:52:00
8628,50,1,522.68,2025-05-22 18:55:00
8629,49,1,693.67,2025-05-24 13:45:00
8630,33,1,589.53,2025-05-24 14:15:00
8631,24,1,781.03,2025-05-25 19:59:00
8632,32,1,588.24,2025-05-25 15:11:00
8633,10,1,561.9,2025-05-26 08:11:00
8634,34,1,711.28,2025-05-26 18:45:00
8635,12,1,717.84,2025-05-27 20:27:00
8636,33,1,693.7,2025-05-27 17:18:00
8637,41,1,494.1,2025-05-28 09:16:00
8638,43,1,608.24,2025-05-28 14:48:00
8639,34,1,559.96,2025-05-28 12:23:00
8640,33,1,760.29,2025-05-28 12:16:00
8641,42,1,509.18,2025-05-29 10:23:00
8642,50,1,619.42,2025-05-29 09:53:00
8643,48,1,511.64,2025-05-30 20:56:00
8644,49,1,426.98,2025-05-30 19:07:00
8645,48,1,456.24,2025-05-31 14:03:00
8646,50,1,708.39,2025-05-31 16:37:00
8647,25,1,652.78,2025-05-31 09:51:00
8648,42,1,465.38,2025-06-02 20:25:00
8649,24,1,606.97,2025-06-02 08:49:00
8650,12,1,840.65,2025-06-02 17:20:00
8651,36,1,668.18,2025-06-02 16:56:00
8652,32,1,462.49,2025-06-03 19:32:00
8653,24,1,752.22,2025-06-04 16:31:00
8654,48,1,547.99,2025-06-06 10:08:00
8655,69,1,1695.23,2025-04-20 09:04:00
8656,67,1,1697.16,2025-04-23 20:21:00
8657,45,1,1436.24,2025-05-01 20:09:00
8658,3,1,1831.15,2025-05-03 15:30:00
8659,4,1,1819.38,2025-05-03 19:54:00
8660,42,1,1606.66,2025-05-04 20:22:00
8661,61,1,1857.62,2025-05-07 18:56:00
8662,70,1,2057.2,2025-05-08 12:41:00
8663,30,1,2341.07,2025-05-08 18:37:00
8664,47,1,2061.55,2025-05-09 08:29:00
8665,63,1,2085.19,2025-05-09 14:10:00
8666,27,1,1841.47,2025-05-10 11:58:00
8667,28,1,1362.7,2025-05-13 10:56:00
8668,26,1,1821.02,2025-05-13 16:13:00
8669,42,1,2209.87,2025-05-13 09:59:00
8670,70,1,1680.71,2025-05-14 15:27:00
8671,43,1,1865.21,2025-05-14 17:18:00
8672,43,1,2074.63,2025-05-17 15:56:00
8673,65,1,2140.92,2025-05-17 12:14:00
8674,16,1,2435.92,2025-05-25 11:58:00
8675,2,1,1961.23,2025-05-26 14:58:00
8676,30,1,1881.45,2025-05-29 13:33:00
8677,64,1,1509.18,2025-05-31 20:33:00
8678,25,1,2064.93,2025-01-16 15:59:00
8679,28,1,2049.23,2025-02-10 11:13:00
8680,28,1,1768.77,2025-02-19 19:08:00
8681,19,1,1664.36,2025-03-28 18:55:00
8682,23,1,1012.87,2025-04-13 19:37:00
8683,1,1,2264.27,2025-03-23 11:45:00
8684,3,1,1914.16,2025-03-24 19:12:00
8685,6,1,2504.63,2025-03-25 16:07:00
8686,6,1,2004.92,2025-03-26 19:29:00
8687,37,1,1909.64,2025-03-27 18:05:00
8688,10,1,2431.07,2025-03-27 15:32:00
8689,3,1,3027.99,2025-03-29 12:22:00
8690,9,1,2068.17,2025-03-30 17:29:00
8691,9,1,1757.06,2025-03-30 10:53:00
8692,9,1,1795.86,2025-03-30 10:18:00
8693,38,1,2555.78,2025-04-01 08:32:00
8694,7,1,1737.71,2025-04-01 11:31:00
8695,3,1,2837.77,2025-04-02 15:15:00
8696,2,1,2839.49,2025-04-03 19:01:00
8697,4,1,1929.32,2025-04-03 10:25:00
8698,37,1,2378.44,2025-04-04 15:30:00
8699,38,1,2031.94,2025-04-05 13:45:00
8700,9,1,2294.12,2025-04-05 09:21:00
8701,5,1,2089.3,2025-04-05 14:14:00
8702,7,1,2133.93,2025-04-06 19:40:00
8703,3,1,1782.58,2025-04-07 12:44:00
8704,9,1,2675.04,2025-04-07 16:53:00
8705,7,1,2937.95,2025-04-08 08:22:00
8706,2,1,2863.5,2025-04-08 11:50:00
8707,9,1,1990.03,2025-04-09 09:28:00
8708,54,1,2123.28,2025-04-10 15:42:00
8709,6,1,2600.81,2025-04-10 17:00:00
8710,10,1,2054.2,2025-04-10 09:08:00
8711,2,1,1993.1,2025-04-10 10:55:00
8712,38,1,2746.15,2025-04-11 13:08:00
8713,37,1,1813.83,2025-04-12 17:45:00
8714,37,1,2864.69,2025-04-13 16:39:00
8715,54,1,1872.34,2025-04-14 10:00:00
8716,4,1,3076.75,2025-04-14 17:47:00
8717,2,1,1741.34,2025-04-14 15:59:00
8718,2,1,2490.59,2025-04-14 20:06:00
8719,5,1,2256.22,2025-04-15 17:03:00
8720,6,1,3041.15,2025-04-15 15:02:00
8721,7,1,2130.33,2025-04-16 12:42:00
8722,7,1,1797.54,2025-04-18 11:07:00
8723,8,1,2074.43,2025-04-19 08:26:00
8724,2,1,2568.21,2025-04-20 16:32:00
8725,9,1,1687.19,2025-04-20 10:18:00
8726,38,1,2377.68,2025-04-20 10:19:00
8727,2,1,2927.6,2025-04-21 14:28:00
8728,10,1,2246.24,2025-04-21 19:05:00
8729,3,1,2141.7,2025-04-21 13:47:00
8730,3,1,2814.2,2025-04-21 20:48:00
8731,1,1,2135.91,2025-04-22 16:39:00
8732,1,1,2596.75,2025-04-24 16:54:00
8733,6,1,2496.5,2025-04-24 08:01:00
8734,8,1,2711.53,2025-04-26 14:55:00
8735,2,1,3081.4,2025-04-28 18:59:00
8736,8,1,1953.5,2025-04-28 09:21:00
8737,7,1,1758.61,2025-05-02 10:45:00
8738,4,1,2940.15,2025-05-04 12:10:00
8739,10,1,2748.07,2025-05-05 15:45:00
8740,2,1,2785.03,2025-05-06 17:53:00
8741,38,1,2117.53,2025-05-09 13:14:00
8742,3,1,2135.14,2025-05-09 12:53:00
8743,9,1,2288.55,2025-05-13 19:10:00
8744,6,1,2802.22,2025-05-16 13:57:00
8745,54,1,2527.75,2025-05-24 16:35:00
8746,6,1,1687.49,2025-06-03 15:47:00
8747,68,1,352.26,2025-03-18 18:57:00
8748,34,1,1008.31,2025-07-17 14:14:00
8749,34,1,609.81,2025-07-17 08:17:00
8750,32,1,751.96,2025-07-19 15:06:00
8751,3,1,455.35,2025-02-24 17:28:00
8752,37,1,440.28,2025-02-27 12:41:00
8753,38,1,569.42,2025-03-01 17:04:00
8754,1,1,367.45,2025-03-01 17:42:00
8755,2,1,610.92,2025-03-03 12:16:00
8756,3,1,343.4,2025-03-04 15:10:00
8757,8,1,370.81,2025-03-07 14:14:00
8758,2,1,334.93,2025-03-10 18:48:00
8759,5,1,528.59,2025-03-11 19:24:00
8760,3,1,563.38,2025-03-12 08:13:00
8761,37,1,369.16,2025-03-17 11:30:00
8762,1,1,561.35,2025-03-17 12:54:00
8763,3,1,358.18,2025-03-17 11:42:00
8764,6,1,619.49,2025-03-17 08:32:00
8765,37,1,582.17,2025-03-17 18:07:00
8766,9,1,563.92,2025-03-19 08:30:00
8767,1,1,400.71,2025-03-19 20:55:00
8768,37,1,356.33,2025-03-23 16:38:00
8769,2,1,505.26,2025-03-24 10:19:00
8770,9,1,428.64,2025-03-25 12:13:00
8771,54,1,535.83,2025-03-25 20:53:00
8772,7,1,423.6,2025-03-26 11:05:00
8773,10,1,424.82,2025-04-02 11:29:00
8774,10,1,552.36,2025-04-03 12:10:00
8775,45,1,692.87,2025-04-21 20:58:00
8776,24,1,507.36,2025-04-22 08:12:00
8777,1,1,652.9,2025-04-23 13:58:00
8778,27,1,722.66,2025-04-24 20:22:00
8779,66,1,729.33,2025-04-24 19:54:00
8780,1,1,692.48,2025-04-25 09:16:00
8781,43,1,757.75,2025-04-27 12:04:00
8782,28,1,835.47,2025-04-28 13:53:00
8783,61,1,701.69,2025-04-29 09:38:00
8784,45,1,759.25,2025-05-02 09:04:00
8785,69,1,558.23,2025-05-02 19:27:00
8786,61,1,511.5,2025-05-07 10:35:00
8787,1,1,592.45,2025-05-09 17:25:00
8788,18,1,764.07,2025-05-12 20:06:00
8789,65,1,504.52,2025-05-13 14:34:00
8790,29,1,557.58,2025-05-14 11:42:00
8791,43,1,869.95,2025-05-18 12:41:00
8792,18,1,669.58,2025-05-20 08:24:00
8793,50,1,551.45,2025-05-20 11:58:00
8794,17,1,787.47,2025-05-24 13:04:00
8795,24,1,534.8,2025-06-02 17:58:00
8796,5,1,872.3,2025-06-03 17:46:00
8797,62,1,616.55,2025-06-04 16:44:00
8798,20,1,721.32,2025-06-05 15:26:00
8799,49,1,700.48,2025-06-05 19:42:00
8800,33,1,1059.61,2025-06-06 17:31:00
8801,47,1,1220.82,2025-06-07 18:00:00
8802,33,1,990.28,2025-06-10 13:31:00
8803,16,1,1117.64,2025-06-11 10:46:00
8804,11,1,1175.72,2025-06-14 09:31:00
8805,3,1,644.59,2025-06-17 18:30:00
8806,4,1,1017.38,2025-06-17 16:36:00
8807,1,1,1001.01,2025-06-17 14:26:00
8808,33,1,1039.22,2025-06-19 10:45:00
8809,17,1,561.24,2025-06-21 20:23:00
8810,4,1,948.59,2025-06-27 18:08:00
8811,19,1,1334.55,2025-05-19 11:31:00
8812,26,1,993.93,2025-05-20 18:37:00
8813,3,1,1291.05,2025-05-20 09:55:00
8814,1,1,814.48,2025-05-21 20:18:00
8815,23,1,1243.68,2025-05-21 09:49:00
8816,50,1,1100.43,2025-05-21 19:46:00
8817,22,1,862.21,2025-05-21 14:25:00
8818,64,1,785.59,2025-05-22 13:58:00
8819,43,1,893.01,2025-05-22 19:14:00
8820,24,1,1269.4,2025-05-22 18:03:00
8821,66,1,986.15,2025-05-22 09:36:00
8822,26,1,818.04,2025-05-23 17:43:00
8823,27,1,858.88,2025-05-23 09:46:00
8824,45,1,888.06,2025-05-23 14:57:00
8825,17,1,858.86,2025-05-24 11:43:00
8826,18,1,1046.71,2025-05-25 11:13:00
8827,22,1,952.92,2025-05-25 14:04:00
8828,48,1,921.51,2025-05-25 13:05:00
8829,18,1,915.77,2025-05-26 11:20:00
8830,24,1,1186.95,2025-05-27 15:47:00
8831,17,1,1050.74,2025-05-28 10:26:00
8832,50,1,1393.45,2025-05-28 14:38:00
8833,28,1,1281.7,2025-05-29 11:03:00
8834,4,1,1188.51,2025-05-31 17:25:00
8835,43,1,1041.01,2025-05-31 17:07:00
8836,41,1,924.69,2025-07-04 10:18:00
8837,19,1,837.59,2025-07-04 14:29:00
8838,63,1,528.43,2025-07-06 13:46:00
8839,70,1,651.66,2025-07-09 16:05:00
8840,67,1,820.94,2025-07-11 11:18:00
8841,32,1,4716.73,2025-08-05 12:19:00
8842,48,1,3587.06,2025-08-05 20:38:00
8843,33,1,2936.26,2025-08-05 18:04:00
8844,43,1,4392.0,2025-08-06 08:40:00
8845,46,1,4099.35,2025-08-06 17:54:00
8846,44,1,2838.88,2025-08-06 15:10:00
8847,17,1,257.94,2025-06-30 20:38:00
8848,21,1,367.01,2025-07-02 18:00:00
8849,17,1,282.72,2025-07-02 15:40:00
8850,63,1,393.09,2025-07-02 15:48:00
8851,46,1,295.79,2025-07-03 08:30:00
8852,45,1,319.2,2025-07-03 19:26:00
8853,49,1,269.32,2025-07-03 20:13:00
8854,48,1,340.67,2025-07-04 16:32:00
8855,17,1,270.88,2025-07-05 18:13:00
8856,21,1,256.97,2025-07-05 12:55:00
8857,69,1,263.51,2025-07-05 10:07:00
8858,45,1,215.27,2025-07-06 18:19:00
8859,28,1,326.05,2025-07-06 11:31:00
8860,61,1,332.43,2025-07-07 10:30:00
8861,17,1,231.04,2025-07-07 17:29:00
8862,44,1,285.99,2025-07-07 18:25:00
8863,21,1,273.33,2025-07-10 08:04:00
8864,19,1,259.87,2025-07-10 09:09:00
8865,41,1,389.52,2025-07-13 18:46:00
8866,4,1,383.12,2025-07-16 18:37:00
8867,20,1,320.23,2025-07-20 15:05:00
8868,24,1,405.01,2025-07-21 14:08:00
8869,65,1,292.08,2025-07-22 20:25:00
8870,25,1,240.7,2025-08-02 09:21:00
8871,26,1,2023.59,2025-04-24 10:36:00
8872,4,1,2076.05,2025-04-25 13:59:00
8873,1,1,1855.71,2025-04-27 10:39:00
8874,26,1,1751.91,2025-04-27 08:23:00
8875,1,1,1726.9,2025-04-27 13:46:00
8876,2,1,2373.83,2025-05-02 09:46:00
8877,19,1,2343.89,2025-05-03 08:55:00
8878,4,1,1455.34,2025-05-05 19:20:00
8879,20,1,2343.79,2025-05-06 18:05:00
8880,21,1,1415.34,2025-05-07 19:47:00
8881,4,1,1324.96,2025-05-09 19:56:00
8882,1,1,2360.45,2025-05-09 11:14:00
8883,18,1,2002.84,2025-05-11 19:47:00
8884,26,1,1490.29,2025-05-16 15:28:00
8885,18,1,2243.79,2025-05-17 12:44:00
8886,4,1,1924.24,2025-05-18 15:42:00
8887,26,1,1630.25,2025-05-18 10:18:00
8888,17,1,2196.41,2025-05-22 18:49:00
8889,18,1,1803.43,2025-05-25 14:12:00
8890,2,1,1746.14,2025-05-31 19:03:00
8891,21,1,1448.63,2025-06-01 20:55:00
8892,2,1,2474.35,2025-06-05 10:19:00
8893,2,1,1572.77,2025-06-09 18:06:00
8894,3,1,1691.24,2025-04-06 18:59:00
8895,22,1,4421.68,2025-07-18 09:51:00
8896,21,1,5677.19,2025-05-24 20:25:00
8897,22,1,4802.04,2025-05-25 15:54:00
8898,30,1,5789.53,2025-05-27 17:15:00
8899,41,1,6554.44,2025-05-27 13:25:00
8900,41,1,5322.0,2025-06-04 10:49:00
8901,65,1,4439.11,2025-06-04 09:44:00
8902,3,1,6109.61,2025-06-04 12:20:00
8903,20,1,4997.92,2025-06-04 10:34:00
8904,4,1,6893.84,2025-06-05 17:23:00
8905,45,1,7103.21,2025-06-06 13:11:00
8906,47,1,4562.24,2025-06-07 19:38:00
8907,62,1,5903.18,2025-06-08 11:13:00
8908,23,1,6822.66,2025-06-09 08:07:00
8909,3,1,5608.65,2025-06-10 19:32:00
8910,44,1,5039.84,2025-06-14 19:56:00
8911,50,1,6067.85,2025-06-16 08:45:00
8912,42,1,4973.57,2025-06-18 10:48:00
8913,48,1,5845.34,2025-06-21 19:32:00
8914,3,1,4776.21,2025-06-22 14:18:00
8915,64,1,5777.19,2025-06-27 08:57:00
8916,1,1,5015.8,2025-06-30 18:56:00
8917,30,1,4198.81,2025-07-04 14:49:00
8918,16,1,3748.73,2025-07-08 08:09:00
8919,41,1,5818.35,2025-07-10 10:52:00
8920,29,1,4473.12,2025-07-11 12:21:00
8921,62,1,7160.78,2025-07-15 17:18:00
8922,48,1,331.28,2025-06-16 17:44:00
8923,63,1,404.64,2025-06-16 08:14:00
8924,21,1,427.28,2025-06-16 14:15:00
8925,25,1,284.74,2025-06-16 08:23:00
8926,62,1,314.7,2025-06-16 19:44:00
8927,44,1,287.45,2025-06-16 12:25:00
8928,1,1,388.58,2025-06-16 16:09:00
8929,21,1,422.77,2025-06-16 17:03:00
8930,20,1,439.52,2025-06-17 16:42:00
8931,70,1,495.28,2025-06-17 12:33:00
8932,65,1,448.95,2025-06-17 20:12:00
8933,47,1,262.92,2025-06-17 15:00:00
8934,16,1,485.57,2025-02-08 13:22:00
8935,2,1,475.09,2025-02-13 13:12:00
8936,17,1,290.35,2025-02-14 20:06:00
8937,35,1,361.85,2025-07-15 11:52:00
8938,55,1,178.75,2025-01-12 11:20:00
8939,52,1,238.03,2025-01-22 12:31:00
8940,36,1,169.75,2025-01-27 19:53:00
8941,43,1,144.82,2025-02-01 20:41:00
8942,37,1,197.79,2025-02-03 12:51:00
8943,45,1,139.52,2025-02-04 10:52:00
8944,41,1,149.05,2025-02-06 11:16:00
8945,40,1,224.22,2025-02-10 19:56:00
8946,37,1,174.09,2025-02-10 09:19:00
8947,51,1,231.22,2025-02-13 17:26:00
8948,10,1,206.69,2025-02-13 15:51:00
8949,51,1,154.56,2025-02-15 15:51:00
8950,37,1,198.53,2025-02-17 16:02:00
8951,41,1,225.77,2025-02-20 18:16:00
8952,40,1,229.37,2025-02-20 09:52:00
8953,40,1,164.68,2025-02-22 13:22:00
8954,45,1,200.51,2025-02-23 20:10:00
8955,35,1,207.83,2025-02-27 20:32:00
8956,33,1,243.29,2025-03-05 13:00:00
8957,39,1,198.51,2025-03-05 18:17:00
8958,36,1,219.31,2025-03-06 08:59:00
8959,41,1,142.12,2025-03-06 10:05:00
8960,52,1,189.43,2025-03-09 18:29:00
8961,41,1,246.67,2025-03-11 09:21:00
8962,37,1,205.32,2025-03-11 11:33:00
8963,32,1,224.33,2025-03-13 14:06:00
8964,32,1,164.98,2025-03-15 10:15:00
8965,55,1,136.14,2025-03-22 14:24:00
8966,52,1,215.08,2025-03-29 10:19:00
8967,56,1,169.04,2025-04-01 15:15:00
8968,33,1,206.57,2025-04-02 09:13:00
8969,42,1,139.65,2025-04-03 18:43:00
8970,38,1,245.13,2025-04-14 16:02:00
8971,33,1,148.52,2025-04-21 12:44:00
8972,53,1,162.39,2025-05-03 19:21:00
8973,37,1,232.23,2025-05-10 13:44:00
8974,46,1,315.27,2025-08-02 14:29:00
8975,36,1,460.47,2025-08-02 14:08:00
8976,45,1,297.82,2025-08-02 17:16:00
8977,10,1,306.32,2025-08-02 20:12:00
8978,47,1,414.49,2025-08-02 09:27:00
8979,22,1,387.3,2025-08-03 18:48:00
8980,48,1,277.67,2025-08-04 17:32:00
8981,3,1,629.85,2025-04-29 08:02:00
8982,69,1,409.27,2025-04-30 18:28:00
8983,61,1,680.92,2025-04-30 16:33:00
8984,17,1,451.8,2025-04-30 17:34:00
8985,21,1,555.32,2025-04-30 13:47:00
8986,19,1,573.49,2025-04-30 17:20:00
8987,65,1,656.02,2025-04-30 20:01:00
8988,50,1,414.3,2025-05-01 14:16:00
8989,62,1,496.9,2025-05-01 13:47:00
8990,42,1,601.78,2025-05-01 10:23:00
8991,26,1,516.28,2025-05-02 20:01:00
8992,69,1,693.67,2025-05-02 09:02:00
